userId,movieId,rating,timestamp
5,253,3.0,847435292
5,349,3.0,847434832
5,589,3.0,847435258
5,474,4.0,847435337
5,290,5.0,847435311
5,261,4.0,847435238
5,318,3.0,847434880
5,39,3.0,847434961
5,608,3.0,847435258
5,597,3.0,847434962
5,34,4.0,847434881
5,247,5.0,847435337
5,296,5.0,847434748
5,36,4.0,847435292
6,16,4.0,845553819
6,50,1.0,845553381
6,135,3.0,845554987
6,347,3.0,845555300
6,502,3.0,845554455
6,240,3.0,845555571
6,253,3.0,845553283
6,455,3.0,845554062
6,168,5.0,845553695
6,469,4.0,845555477
6,616,5.0,845554062
6,458,3.0,845555546
6,291,3.0,845555571
6,783,5.0,845554584
6,1082,4.0,845556278
6,32,4.0,845553426
6,419,3.0,845554224
6,195,4.0,845554455
6,480,5.0,845553200
6,839,3.0,845556120
6,366,3.0,845554962
6,160,5.0,845553457
6,628,3.0,845555300
6,95,4.0,845553559
6,262,5.0,845554551
6,265,3.0,845553726
6,177,3.0,845554931
6,151,4.0,845553586
6,205,3.0,845555477
6,216,4.0,845554099
6,548,3.0,845554908
6,231,3.0,845553174
6,592,3.0,845553109
6,329,4.0,845553200
6,516,4.0,845554908
6,637,4.0,845555046
6,333,5.0,845553757
6,537,3.0,845554551
6,460,3.0,845555281
6,163,3.0,845553907
6,339,4.0,845553253
6,587,5.0,845553381
6,277,5.0,845553844
6,381,3.0,845553994
6,344,3.0,845553146
6,801,3.0,845556194
6,472,3.0,845555632
6,102,1.0,845555436
6,45,3.0,845553907
6,196,3.0,845553586
6,888,3.0,845556448
6,185,3.0,845553283
6,349,5.0,845553146
6,289,3.0,845554455
6,313,3.0,845555546
6,1042,3.0,845556462
6,145,4.0,845553966
6,267,3.0,845554376
6,204,3.0,845553619
6,1006,4.0,845556694
6,454,4.0,845553283
6,667,3.0,845555342
6,1073,3.0,845555571
6,719,2.0,845555694
6,352,3.0,845555382
6,432,5.0,845553489
6,303,3.0,845554099
6,457,5.0,845553174
6,694,3.0,845555694
6,276,4.0,845553907
6,174,3.0,845554479
6,93,4.0,845554584
6,405,3.0,845554603
6,26,4.0,845555362
6,330,3.0,845555071
6,589,3.0,845553317
6,354,4.0,845555402
6,477,4.0,845554141
6,596,3.0,845554141
6,708,4.0,845554376
6,79,3.0,845554907
6,367,4.0,845553317
6,880,3.0,845556181
6,575,3.0,845555070
6,46,4.0,845554551
6,536,3.0,845556181
6,251,3.0,845556257
6,210,4.0,845556310
6,217,3.0,845555382
6,709,5.0,845555249
6,315,4.0,845553522
6,258,3.0,845555172
6,835,4.0,845556194
6,520,3.0,845553844
6,170,3.0,845554263
6,65,3.0,845555070
6,590,5.0,845553109
6,110,5.0,845553283
6,711,4.0,845555317
6,468,4.0,845553907
6,279,3.0,845555436
6,378,3.0,845554987
6,377,5.0,845553317
6,36,5.0,845553726
6,842,3.0,845555675
6,22,5.0,845553875
6,146,4.0,845555607
6,594,4.0,845553819
6,66,3.0,845555151
6,736,5.0,845553619
6,15,4.0,845554505
6,542,4.0,845554524
6,597,4.0,845553354
6,7,4.0,845554264
6,357,3.0,845553457
6,31,3.0,845553819
6,89,4.0,845555124
6,1004,4.0,845556506
6,780,5.0,845556915
6,41,4.0,845554962
6,165,3.0,845553146
6,230,5.0,845553966
6,21,2.0,845553382
6,343,3.0,845555172
6,762,1.0,845555006
6,697,3.0,845556378
6,553,5.0,845553559
6,474,4.0,845553522
6,342,3.0,845553938
6,647,4.0,845555151
6,219,3.0,845556131
6,76,4.0,845555317
6,212,4.0,845556181
6,54,4.0,845555402
6,747,3.0,845555046
6,490,3.0,845554584
6,4,3.0,845554349
6,257,5.0,845554176
6,416,3.0,845554962
6,493,3.0,845555172
6,292,4.0,845553253
6,25,3.0,845553695
6,979,3.0,845556808
6,710,3.0,845556223
6,532,3.0,845554224
6,207,4.0,845554024
6,13,3.0,845555588
6,186,3.0,845553619
6,126,3.0,845555342
6,336,3.0,845556223
6,86,5.0,845556131
6,171,3.0,845555402
6,437,3.0,845554505
6,818,3.0,845555514
6,608,3.0,845553844
6,546,2.0,845554349
6,802,4.0,845554584
6,508,4.0,845553586
6,485,3.0,845553794
6,837,3.0,845556241
6,282,3.0,845553522
6,1049,5.0,845556694
6,361,4.0,845554376
6,410,3.0,845553354
6,180,2.0,845555006
6,201,3.0,845556290
6,254,3.0,845555655
6,383,3.0,845554320
6,237,4.0,845553875
6,314,5.0,845554603
6,588,5.0,845553146
6,540,3.0,845554099
6,662,3.0,845556147
6,150,4.0,845553110
6,765,3.0,845555632
6,981,3.0,845556567
6,225,4.0,845553381
6,412,3.0,845554505
6,415,4.0,845554420
6,112,4.0,845553994
6,593,4.0,845553174
6,531,3.0,845554296
6,606,3.0,845555024
6,266,3.0,845553457
6,368,5.0,845553726
6,500,5.0,845553354
6,317,4.0,845553457
6,179,1.0,845555362
6,27,3.0,845555402
6,218,2.0,845553994
6,356,5.0,845553200
6,350,5.0,845553489
6,191,2.0,845554931
6,159,3.0,845555006
6,274,4.0,845555151
6,312,1.0,845555151
6,288,2.0,845553283
6,881,3.0,845556340
6,296,2.0,845553110
6,153,3.0,845553146
6,595,5.0,845553174
6,509,3.0,845553522
6,60,4.0,845554263
6,24,4.0,845554397
6,104,4.0,845554349
6,88,2.0,845555694
6,310,3.0,845556119
6,700,4.0,845556147
6,5,5.0,845553938
6,440,4.0,845553457
6,252,4.0,845553619
6,426,3.0,845554551
6,8,3.0,845555281
6,795,3.0,845556506
6,209,3.0,845556106
6,358,3.0,845555265
6,17,4.0,845553559
6,640,1.0,845555362
6,799,3.0,845555656
6,524,3.0,845554479
7,5378,0.5,1106635735
7,1784,0.5,1106635416
7,3578,1.5,1106636534
7,2529,5.0,1106635640
7,1682,3.0,1106635653
7,1183,1.5,1106712613
7,8368,2.5,1106636592
7,5502,1.5,1106635745
7,7143,4.5,1106636579
7,260,5.0,1106635933
7,780,4.5,1106635943
7,8528,4.5,1106636844
7,920,3.0,1106635685
7,30812,3.5,1113353083
7,356,5.0,1106635915
7,592,3.0,1106635922
7,7445,4.0,1107473963
7,6934,2.0,1106712812
7,8373,2.0,1108602792
7,4993,4.5,1106636589
7,1954,4.5,1106635657
7,27741,3.0,1107474020
7,58,3.0,1106635520
7,8783,1.0,1161738306
7,165,4.0,1106635987
7,8798,4.5,1106636602
7,2671,4.5,1113542732
7,593,5.0,1106635912
7,4018,4.0,1106712913
7,7153,4.0,1106636520
7,1584,5.0,1106635423
7,2762,4.5,1106635648
7,8808,1.5,1109746594
7,466,5.0,1106635532
7,1208,4.0,1106635462
7,4886,4.0,1106636531
7,6539,4.5,1106636584
7,3408,4.5,1106712549
7,4306,4.0,1106635524
7,8970,2.5,1106636069
7,5816,4.5,1106635705
7,5989,4.0,1106636600
7,1610,4.0,1106635429
7,589,2.5,1106635940
7,2353,3.5,1106635625
7,8972,2.5,1111552650
7,480,5.0,1106635917
7,3916,4.0,1106636596
7,4643,1.0,1106635749
7,6333,4.0,1106636516
7,5445,4.0,1106636707
7,8949,4.0,1110757890
7,1196,4.0,1106635996
7,2019,5.0,1106713565
7,1220,4.5,1106635464
7,4995,4.5,1106636610
7,924,4.0,1106712615
7,8958,3.5,1110173697
7,8360,3.5,1106636782
7,588,3.0,1106635971
7,4370,4.5,1106712869
7,150,4.5,1106635925
7,4844,1.5,1161738352
7,2683,2.0,1106635420
7,3623,1.0,1106712541
7,2640,3.0,1106635540
7,1923,1.5,1106635444
7,8908,4.5,1122333561
7,8907,1.0,1110757877
7,3793,3.5,1106635630
7,3354,1.5,1106713005
7,4874,3.0,1106635738
7,5464,3.0,1106636612
7,4246,2.0,1110855253
7,8965,1.0,1106636095
7,8207,4.5,1106713442
7,2858,4.0,1106712546
7,2688,2.5,1106713072
7,30816,2.0,1107127004
7,4310,0.5,1107127033
7,1917,4.0,1106635484
7,3869,5.0,1106635733
7,8666,1.0,1106779625
7,2628,1.5,1106712553
7,6365,4.0,1106712831
7,8636,4.5,1106636511
7,750,4.0,1106636810
7,1210,4.0,1106635965
